Title,ASIN,Url
"Chinco 300 Pcs Wooden Pencil with Eraser Assortment Colorful Pencils for Kids Writing Fun Assorted Novelty Kids Fun School Supplies for Classroom, Student Reward, Party Favor",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDI3MzM2MTY4NzAzNDYxOjE3NDU5Nzc2NDE6c3BfbXRmOjIwMDE3NjM2ODkwMjk5ODo6MDo6&url=%2FAssortment-Colorful-Assorted-Classroom-Stationery%2Fdp%2FB0BB7GN5GF%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745977641%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Yansanido 40 Pcs Colorful 7.28 Inch Length Random Cartoon Eraser Pencils, Cute Pencils for Office, School Supplies Students Children Gift (40)",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDI3MzM2MTY4NzAzNDYxOjE3NDU5Nzc2NDE6c3BfbXRmOjIwMDA2MzEzMzgwMjc5ODo6MDo6&url=%2FColorful-Supplies-Students-Children-Yansanido%2Fdp%2FB0721WQBY5%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745977641%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Sketch Pencils for Drawing,34 Pcs,Graphite Pencil (14B-4H), Charcoal Pencil,With Graphite Sticks, Erasers and Sharpener, Art Pencils for Sketching,Artist Set for Beginners and Professionals",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDI3MzM2MTY4NzAzNDYxOjE3NDU5Nzc2NDE6c3BfbXRmOjMwMDQ3MzM0MTg2NjQwMjo6MDo6&url=%2FDrawing-Sketching-Pencils-Pieces-Pencil%2Fdp%2FB0DBLXW7XM%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745977641%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Shuttle Art Wood-Cased #2 HB Pencils, 180 Pack Sharpened Yellow Pencil with Erasers, Bulk Pack Graphite Pencils for School and Teacher Supplies, Writing, Drawing and Sketching",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDI3MzM2MTY4NzAzNDYxOjE3NDU5Nzc2NDE6c3BfbXRmOjMwMDI1OTg5Mzc1NDkwMjo6MDo6&url=%2FShuttle-Art-Wood-Cased-180-Sharpened%2Fdp%2FB0D1KBT1CV%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745977641%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA4YKSJ25VQ2PM
"Amazon Basics Woodcased Classroom #2 Pencils with Erasers, Pre-sharpened, HB Lead, Value Pack of 30 count, Orange",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzU4ODU3MzM1ODg5NjU3OjE3NDU5NzgwODg6c3BfYXRmOjIwMDAxMDUwOTM1NzUzMTo6MDo6&url=%2FAmazonBasics-Pre-sharpened-Wood-Cased-Pencils%2Fdp%2FB071JM699B%2Fref%3Dsr_1_1_ffob_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745978088%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"S & E TEACHER'S EDITION 360pcs Pre-sharpened Pencils with eraser top, No.2 pencils #2 HB pencil, Golf, Classroom, Pew, 360 counts per box",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzU4ODU3MzM1ODg5NjU3OjE3NDU5NzgwODg6c3BfYXRmOjMwMDA5MTU5NjA0ODkwMjo6MDo6&url=%2FTEACHERS-Pre-sharpened-Pencils-pencils-Classroom%2Fdp%2FB0CJNSGF9S%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745978088%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"576 Count Bulk Pack Pencils Pre-sharpened with Erasers Bulk Yellow Pencils for School Teacher Supplies, No. 2 HB Pencils for Writing Drawing Sketching, Kids Party Favors (4 Boxes of 144)",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzU4ODU3MzM1ODg5NjU3OjE3NDU5NzgwODg6c3BfYXRmOjMwMDE2OTkwMzA0ODEwMjo6MDo6&url=%2FPencils-Pre-sharpened-Boxes-Improved-Eraser%2Fdp%2FB01C4JIZUQ%2Fref%3Dsr_1_5_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745978088%26sr%3D8-5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Pencils Bulk, 365 Pack, Pre Sharpened #2, Pencils for Kids, Easy Hold Grip With Erasers On Top, Sharpened #2 HB for Effortless Writing, Perfect for Classroom Use and Back to School Supplies",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzU4ODU3MzM1ODg5NjU3OjE3NDU5NzgwODg6c3BfYXRmOjMwMDYxODc2NjU0MDkwMjo6MDo6&url=%2FRosmonde-Sharpened-Effortless-Classroom-Supplies%2Fdp%2FB0DLKGFV62%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745978088%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Shuttle Art Wood-Cased #2 HB Pencils, 350 Pack Sharpened Yellow Pencils with Erasers, Bulk Pack Graphite Pencils for School and Teacher Supplies, Writing, Drawing and Sketching",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzU4ODU3MzM1ODg5NjU3OjE3NDU5NzgwODg6c3BfYXRmOjIwMDAyNTE5MTY0MDM1MTo6MDo6&url=%2FWood-Cased-Shuttle-Art-Sharpened-Sketching%2Fdp%2FB0891SSBJT%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745978088%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Madisi Wood-Cased #2 HB Pencils, Yellow, Pre-sharpened, Bulk Pack, 576 pencils in box",,https://www.amazon.com/Wood-Cased-Pencils-Pre-sharpened-pencils-Madisi/dp/B07NW9N6W5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M&dib_tag=se&keywords=Pencil&qid=1745978088&sr=8-7
"Amazon Basics Wood-Cased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",,https://www.amazon.com/AmazonBasics-Pre-sharpened-Wood-Cased-Pencils/dp/B071JM699P/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M&dib_tag=se&keywords=Pencil&qid=1745978088&sr=8-6
"Amazon Basics Woodcased Classroom #2 Pencils with Erasers, Pre-sharpened, HB Lead, Value Pack of 30 count, Orange",,https://www.amazon.com/AmazonBasics-Pre-sharpened-Wood-Cased-Pencils/dp/B071JM699B/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M&dib_tag=se&keywords=Pencil&qid=1745978088&sr=8-8
"Wood-Cased #2 HB Pencils, Pre-sharpened, 360 Count Bulk Pack",,https://www.amazon.com/Rarlan-Wood-Cased-Pencils-Pre-sharpened-Count/dp/B0CFQJ9834/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M&dib_tag=se&keywords=Pencil&qid=1745978088&sr=8-9
"Madisi Wood-Cased #2 HB Pencils, Yellow, Pre-sharpened, Bulk Pack, 1000 pencils",,https://www.amazon.com/Wood-Cased-Pencils-Yellow-Pre-sharpened-pencils/dp/B07ZGDX5MT/ref=sr_1_10?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.6u_AE2sh_V-XXaUHmeYeMWv-qkcOVcmNY_pClzlNW3M&dib_tag=se&keywords=Pencil&qid=1745978088&sr=8-10
"576 Count Bulk Pack Pencils Pre-sharpened with Erasers Bulk Yellow Pencils for School Teacher Supplies, No. 2 HB Pencils for Writing Drawing Sketching, Kids Party Favors (4 Boxes of 144)",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfYXRmOjMwMDE2OTkwMzA0ODEwMjo6MDo6&url=%2FPencils-Pre-sharpened-Boxes-Improved-Eraser%2Fdp%2FB01C4JIZUQ%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"S & E TEACHER'S EDITION 360pcs Pre-sharpened Pencils with eraser top, No.2 pencils #2 HB pencil, Golf, Classroom, Pew, 360 counts per box",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfYXRmOjMwMDA5MTU5NjA0ODkwMjo6MDo6&url=%2FTEACHERS-Pre-sharpened-Pencils-pencils-Classroom%2Fdp%2FB0CJNSGF9S%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Pencils Bulk, 365 Pack, Pre Sharpened #2, Pencils for Kids, Easy Hold Grip With Erasers On Top, Sharpened #2 HB for Effortless Writing, Perfect for Classroom Use and Back to School Supplies",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfYXRmOjMwMDYxODc2NjU0MDkwMjo6MDo6&url=%2FRosmonde-Sharpened-Effortless-Classroom-Supplies%2Fdp%2FB0DLKGFV62%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"S & E TEACHER'S EDITION Woodcased #2 Pencils, Pre-sharpened, 2 HB Lead, Yellow with Erasers, 200 Pcs",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfYXRmOjMwMDQyNTEyNDc4MDEwMjo6MDo6&url=%2FTEACHERS-Woodcased-Pencils-Pre-sharpened-Erasers%2Fdp%2FB0CY4WKG5J%2Fref%3Dsr_1_5_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Shuttle Art Wood-Cased #2 HB Pencils, 350 Pack Sharpened Yellow Pencils with Erasers, Bulk Pack Graphite Pencils for School and Teacher Supplies, Writing, Drawing and Sketching",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfYXRmOjIwMDAyNTE5MTY0MDM1MTo6MDo6&url=%2FWood-Cased-Shuttle-Art-Sharpened-Sketching%2Fdp%2FB0891SSBJT%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Madisi Wood-Cased #2 HB Pencils, Yellow, Pre-sharpened, Bulk Pack, 576 pencils in box",,https://www.amazon.com/Wood-Cased-Pencils-Pre-sharpened-pencils-Madisi/dp/B07NW9N6W5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-7
"Wood-Cased #2 HB Pencils, Pre-sharpened, 360 Count Bulk Pack",,https://www.amazon.com/Rarlan-Wood-Cased-Pencils-Pre-sharpened-Count/dp/B0CFQJ9834/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-9
"Amazon Basics Woodcased Classroom #2 Pencils with Erasers, Pre-sharpened, HB Lead, Value Pack of 30 count, Orange",,https://www.amazon.com/AmazonBasics-Pre-sharpened-Wood-Cased-Pencils/dp/B071JM699B/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-8
